773.738	6292	5142
773.659	6199	5195
773.581	6265	5270
773.502	6302	5338
773.424	6165	4967
773.345	6319	5368
773.267	6509	5254
773.188	6308	5178
773.11	6238	5364
773.032	6323	5197
772.953	6228	5256
772.875	6361	5239
772.796	6279	5289
772.718	6507	5139
772.639	6317	5309
772.561	6426	5334
772.482	6450	5296
772.404	6320	5300
772.326	6175	5237
772.247	6149	5196
772.169	6250	5216
772.09	6302	5101
772.012	6282	5117
771.934	6277	5199
771.855	6384	5211
771.777	6276	5275
771.698	6354	5235
771.62	6264	5291
771.542	6269	5112
771.463	6490	5318
771.385	6518	5292
771.307	6394	5314
771.228	6351	5347
771.15	6444	5152
771.072	6372	5426
770.993	6228	5280
770.915	6503	5329
770.837	6329	5320
770.758	6365	5422
770.68	6378	5437
770.602	6501	5323
770.523	6351	5313
770.445	6377	5405
770.367	6477	5472
770.288	6359	5389
770.21	6286	5331
770.132	6452	5292
770.053	6337	5247
769.975	6465	5350
769.897	6441	5328
769.819	6400	5288
769.74	6334	5323
769.662	6335	5489
769.584	6473	5413
769.505	6373	5237
769.427	6510	5417
769.349	6536	5510
769.271	6440	5519
769.192	6490	5582
769.114	6592	5421
769.036	6637	5538
768.958	6626	5625
768.879	6743	5579
768.801	6690	5584
768.723	6589	5872
768.645	6624	5819
768.567	6855	5633
768.488	6712	5707
768.41	6721	5800
768.332	6701	5583
768.254	6638	5615
768.176	6698	5622
768.097	6503	5750
768.019	6822	5522
767.941	6589	5516
767.863	6782	5747
767.785	6633	5649
767.707	6666	5647
767.628	6732	5736
767.55	6723	5653
767.472	6736	5610
767.394	6756	5657
767.316	6750	5831
767.238	6673	5815
767.159	6714	5748
767.081	6723	5615
767.003	6806	5643
766.925	6879	5827
766.847	6842	5809
766.769	6643	5838
766.691	6866	5836
766.613	6906	5790
766.535	6921	5814
766.456	6961	5885
766.378	6719	5825
766.3	6866	5911
766.222	6755	5843
766.144	6766	5715
766.066	6912	5984
765.988	6845	5862
765.91	6944	5848
765.832	7014	5792
765.754	6813	5648
765.676	6867	5677
765.598	7016	5827
765.52	6830	5853
765.442	6799	5751
765.364	6888	5703
765.285	6708	5885
765.207	6856	5751
765.129	6828	5908
765.051	6715	5638
764.973	6851	5880
764.895	6811	5792
764.817	6889	5747
764.739	6917	5742
764.661	6973	6044
764.583	7142	5805
764.505	7137	5896
764.427	6965	6056
764.349	6945	5966
764.271	6998	5811
764.193	6945	6032
764.115	6874	5898
764.038	7112	6186
763.96	7132	6064
763.882	7103	5935
763.804	6945	5818
763.726	6917	6182
763.648	7062	5936
763.57	7091	6206
763.492	6894	6051
763.414	7255	5961
763.336	7042	6040
763.258	6972	6064
763.18	7161	5931
763.102	7098	5888
763.024	7061	5906
762.946	7097	5858
762.869	6952	6186
762.791	6827	5851
762.713	6910	6085
762.635	6957	6002
762.557	7020	5897
762.479	7165	5892
762.401	6937	6068
762.323	7265	6069
762.245	7167	6156
762.168	7144	6219
